number,group,opened_at_dt,next_dt_hours,impact_num,urgency_num,O_first_update_hours,X_backlog_30d,C_throughput_30d,C_capacity_proxy,C_prior_mean_resolution,H_prior_open_30d,H_prior_open_90d,H_prior_mean_duration_90d,next_Y_hours,delta_lt_24
INC0025828,Group 70,2016-05-04 12:05:00,0.016666666666666666,2.0,2.0,0.03333333333333333,0,4081,1.0,74.44895656279509,3979,7996,74.44895656279509,0.06666666666666667,1
INC0025831,Group 70,2016-05-04 12:06:00,0.11666666666666667,2.0,2.0,0.0,0,4081,1.0,74.44895656279509,3980,7997,74.44895656279509,0.21666666666666667,1
INC0025830,Group 65,2016-05-04 12:06:00,0.4166666666666667,2.0,2.0,0.0,33,103,0.029411764705882353,138.3366185897436,136,275,138.3366185897436,293.21666666666664,1
INC0025832,Group 76,2016-05-04 12:07:00,0.85,2.0,2.0,0.0,1,112,0.5,133.79457831325303,113,202,133.79457831325303,48.56666666666667,1
INC0025834,Group 70,2016-05-04 12:13:00,0.1,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3978,7998,74.46298230754753,3.066666666666667,1
INC0025835,Group 70,2016-05-04 12:19:00,0.0,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3976,7999,74.46298230754753,0.5166666666666667,1
INC0025837,Group 70,2016-05-04 12:19:00,0.0,2.0,2.0,0.23333333333333334,0,4105,1.0,74.46298230754753,3976,7999,74.46298230754753,0.25,1
INC0025836,Group 70,2016-05-04 12:19:00,0.21666666666666667,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3976,7999,74.46298230754753,0.18333333333333332,1
INC0025839,Group 65,2016-05-04 12:31:00,5.966666666666667,2.0,2.0,0.0,33,104,0.029411764705882353,138.12001594896333,137,276,138.12001594896333,118.0,1
INC0025840,Group 70,2016-05-04 12:32:00,0.05,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3976,8002,74.46298230754753,289.71666666666664,1
INC0025842,Group 5,2016-05-04 12:33:00,1.1833333333333333,2.0,2.0,0.0,0,97,1.0,111.59530651340998,82,217,111.59530651340998,45.11666666666667,1
INC0025843,Group 70,2016-05-04 12:35:00,0.1,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3976,8003,74.46298230754753,0.06666666666666667,1
INC0025844,Group 70,2016-05-04 12:41:00,0.016666666666666666,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3976,8004,74.46298230754753,0.2833333333333333,1
INC0025845,Group 70,2016-05-04 12:42:00,0.05,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3977,8005,74.46298230754753,0.7833333333333333,1
INC0025846,Group 70,2016-05-04 12:45:00,0.03333333333333333,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3977,8006,74.46298230754753,118.38333333333334,1
INC0025847,Group 20,2016-05-04 12:46:00,0.06666666666666667,2.0,2.0,0.08333333333333333,0,507,1.0,127.96012854609928,501,952,127.96012854609928,384.9166666666667,1
INC0025848,Group 70,2016-05-04 12:47:00,0.1,2.0,2.0,0.016666666666666666,0,4105,1.0,74.46298230754753,3977,8007,74.46298230754753,0.21666666666666667,1
INC0025849,Group 20,2016-05-04 12:50:00,0.9833333333333333,2.0,2.0,0.0,0,507,1.0,127.96012854609928,502,953,127.96012854609928,356.1666666666667,1
INC0025850,Group 70,2016-05-04 12:53:00,0.21666666666666667,2.0,2.0,0.0,0,4105,1.0,74.46298230754753,3977,8008,74.46298230754753,0.1,1
INC0025851,Group 76,2016-05-04 12:58:00,0.05,2.0,2.0,0.21666666666666667,0,115,1.0,131.65680473372782,114,203,131.65680473372782,355.78333333333336,1
INC0025852,Group 76,2016-05-04 13:01:00,21.433333333333334,2.0,2.0,0.0,0,115,1.0,131.65680473372782,115,204,131.65680473372782,199.0,1
INC0025853,Group 70,2016-05-04 13:06:00,0.15,2.0,2.0,0.0,0,4094,1.0,74.46298230754753,3978,8009,74.46298230754753,0.03333333333333333,1
INC0025855,Group 54,2016-05-04 13:12:00,0.9666666666666667,2.0,2.0,0.0,0,44,1.0,127.59800000000001,27,133,127.59800000000001,190.18333333333334,1
INC0025858,Group 28,2016-05-04 13:13:00,3.033333333333333,2.0,2.0,0.26666666666666666,0,64,1.0,110.3346635367762,62,238,110.3346635367762,170.65,1
INC0025859,Group 70,2016-05-04 13:15:00,0.05,2.0,2.0,0.016666666666666666,0,4106,1.0,74.34632187147689,3978,8010,74.34632187147689,1.55,1
INC0025861,Group 70,2016-05-04 13:18:00,0.03333333333333333,2.0,2.0,0.13333333333333333,0,4106,1.0,74.34632187147689,3979,8011,74.34632187147689,3.2333333333333334,1
INC0025862,Group 19,2016-05-04 13:18:00,4.016666666666667,2.0,2.0,0.08333333333333333,2,26,0.3333333333333333,30.810526315789474,28,45,30.810526315789474,42.86666666666667,1
INC0025863,Group 70,2016-05-04 13:20:00,0.016666666666666666,2.0,2.0,0.06666666666666667,0,4106,1.0,74.34632187147689,3979,8012,74.34632187147689,0.06666666666666667,1
INC0025866,Group 70,2016-05-04 13:21:00,0.016666666666666666,2.0,2.0,0.06666666666666667,0,4106,1.0,74.34632187147689,3980,8013,74.34632187147689,0.11666666666666667,1
INC0025867,Group 70,2016-05-04 13:22:00,0.1,2.0,2.0,0.0,0,4106,1.0,74.34632187147689,3981,8014,74.34632187147689,2.466666666666667,1
INC0025868,Group 70,2016-05-04 13:28:00,0.21666666666666667,2.0,2.0,0.0,0,4106,1.0,74.34632187147689,3982,8015,74.34632187147689,0.16666666666666666,1
INC0025869,Group 73,2016-05-04 13:29:00,1.2,2.0,2.0,0.0,33,128,0.029411764705882353,69.42993197278912,161,199,69.42993197278912,19.133333333333333,1
INC0025870,Group 24,2016-05-04 13:30:00,5.033333333333333,2.0,2.0,0.48333333333333334,0,227,1.0,67.02217514124294,201,536,67.02217514124294,0.1,1
INC0025871,Group 55,2016-05-04 13:31:00,0.5333333333333333,2.0,2.0,0.016666666666666666,0,143,1.0,127.91052927927926,109,340,127.91052927927926,0.36666666666666664,1
INC0025875,Group 66,2016-05-04 13:38:00,10.383333333333333,2.0,2.0,0.13333333333333333,3,159,0.25,209.21696832579184,162,279,209.21696832579184,160.43333333333334,1
INC0025876,Group 70,2016-05-04 13:41:00,0.06666666666666667,2.0,2.0,0.0,0,4106,1.0,74.34632187147689,3979,8016,74.34632187147689,363.76666666666665,1
INC0025877,Group 5,2016-05-04 13:44:00,3.85,2.0,2.0,0.1,0,95,1.0,111.59530651340998,83,218,111.59530651340998,0.1,1
INC0025880,Group 70,2016-05-04 13:45:00,0.1,2.0,2.0,0.15,0,4106,1.0,74.34632187147689,3978,8017,74.34632187147689,0.15,1
INC0025878,Group 70,2016-05-04 13:45:00,0.0,2.0,2.0,0.016666666666666666,0,4106,1.0,74.34632187147689,3978,8017,74.34632187147689,146.58333333333334,1
INC0025883,Group 33,2016-05-04 13:49:00,20.116666666666667,2.0,2.0,0.13333333333333333,0,48,1.0,227.48293650793653,35,122,227.48293650793653,0.6166666666666667,1
INC0025881,Group 20,2016-05-04 13:49:00,0.0,2.0,2.0,0.15,0,508,1.0,128.3964854111406,502,954,128.3964854111406,122.05,1
INC0025882,Group 20,2016-05-04 13:49:00,0.15,2.0,2.0,0.0,0,508,1.0,128.3964854111406,502,954,128.3964854111406,308.5,1
INC0025884,Group 70,2016-05-04 13:51:00,0.016666666666666666,2.0,2.0,0.0,0,4106,1.0,74.34632187147689,3980,8019,74.34632187147689,359.6333333333333,1
INC0025885,Group 70,2016-05-04 13:52:00,0.05,2.0,2.0,0.06666666666666667,0,4106,1.0,74.34632187147689,3980,8020,74.34632187147689,1.9,1
INC0025886,Group 70,2016-05-04 13:55:00,0.1,2.0,2.0,0.0,0,4106,1.0,74.34632187147689,3981,8021,74.34632187147689,0.8833333333333333,1
INC0025888,Group 20,2016-05-04 13:58:00,0.31666666666666665,2.0,2.0,0.0,0,508,1.0,128.3964854111406,503,956,128.3964854111406,0.21666666666666667,1
INC0025890,Group 70,2016-05-04 14:01:00,0.016666666666666666,2.0,2.0,0.0,0,4099,1.0,74.34632187147689,3980,8022,74.34632187147689,193.51666666666668,1
INC0025892,Group 70,2016-05-04 14:02:00,0.08333333333333333,2.0,2.0,0.0,0,4099,1.0,74.34632187147689,3981,8023,74.34632187147689,163.75,1
INC0025893,Group 55,2016-05-04 14:03:00,5.3,2.0,2.0,0.06666666666666667,0,142,1.0,127.91052927927926,110,341,127.91052927927926,165.25,1
INC0025896,Group 70,2016-05-04 14:07:00,0.08333333333333333,2.0,2.0,0.06666666666666667,0,4099,1.0,74.34632187147689,3981,8024,74.34632187147689,0.2,1
INC0025897,Group 54,2016-05-04 14:10:00,38.15,2.0,2.0,0.15,0,45,1.0,128.46984126984128,28,134,128.46984126984128,125.16666666666667,0
INC0025898,Group 70,2016-05-04 14:12:00,0.0,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3982,8025,74.47253646639463,0.15,1
INC0025899,Group 70,2016-05-04 14:12:00,0.06666666666666667,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3982,8025,74.47253646639463,24.633333333333333,1
INC0025900,Group 70,2016-05-04 14:16:00,0.05,2.0,2.0,0.06666666666666667,0,4110,1.0,74.47253646639463,3983,8027,74.47253646639463,28.633333333333333,1
INC0025901,Group 20,2016-05-04 14:17:00,0.2,2.0,2.0,0.08333333333333333,0,506,1.0,128.3964854111406,504,957,128.3964854111406,168.7,1
INC0025903,Group 70,2016-05-04 14:19:00,0.016666666666666666,2.0,2.0,0.16666666666666666,0,4110,1.0,74.47253646639463,3983,8028,74.47253646639463,0.23333333333333334,1
INC0025904,Group 70,2016-05-04 14:20:00,0.016666666666666666,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3984,8029,74.47253646639463,168.61666666666667,1
INC0025905,Group 70,2016-05-04 14:21:00,0.15,2.0,2.0,1.4333333333333333,0,4110,1.0,74.47253646639463,3983,8030,74.47253646639463,0.36666666666666664,1
INC0025907,Group 60,2016-05-04 14:25:00,619.7333333333333,2.0,2.0,0.0,0,0,1.0,0.16666666666666666,0,1,0.16666666666666666,1.4,0
INC0025910,Group 20,2016-05-04 14:29:00,0.6833333333333333,2.0,2.0,0.15,0,506,1.0,128.3964854111406,505,958,128.3964854111406,120.85,1
INC0025911,Group 25,2016-05-04 14:29:00,0.08333333333333333,2.0,2.0,0.03333333333333333,0,252,1.0,134.56045485403942,201,579,134.56045485403942,25.766666666666666,1
INC0025914,Group 70,2016-05-04 14:30:00,0.016666666666666666,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3977,8031,74.47253646639463,0.11666666666666667,1
INC0025916,Group 70,2016-05-04 14:31:00,0.1,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3977,8032,74.47253646639463,0.05,1
INC0025917,Group 25,2016-05-04 14:34:00,0.8166666666666667,2.0,2.0,0.08333333333333333,0,252,1.0,134.56045485403942,202,580,134.56045485403942,19.966666666666665,1
INC0025918,Group 70,2016-05-04 14:37:00,0.06666666666666667,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3975,8033,74.47253646639463,0.15,1
INC0025919,Group 29,2016-05-04 14:39:00,17.833333333333332,2.0,2.0,0.3333333333333333,0,84,1.0,156.5869757174393,80,183,156.5869757174393,34.3,1
INC0025920,Group 70,2016-05-04 14:41:00,0.05,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3974,8034,74.47253646639463,0.13333333333333333,1
INC0025921,Group 73,2016-05-04 14:41:00,0.5166666666666667,2.0,2.0,0.0,32,129,0.030303030303030304,69.15743243243244,161,200,69.15743243243244,114.23333333333333,1
INC0025922,Group 70,2016-05-04 14:44:00,0.016666666666666666,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3975,8035,74.47253646639463,0.95,1
INC0025923,Group 70,2016-05-04 14:45:00,0.1,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3975,8036,74.47253646639463,0.15,1
INC0025924,Group 74,2016-05-04 14:49:00,17.933333333333334,2.0,2.0,0.0,4,24,0.2,113.25555555555555,28,44,113.25555555555555,1.95,1
INC0025927,Group 70,2016-05-04 14:51:00,0.016666666666666666,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3975,8037,74.47253646639463,0.08333333333333333,1
INC0025925,Group 70,2016-05-04 14:51:00,0.0,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3975,8037,74.47253646639463,0.23333333333333334,1
INC0025926,?,2016-05-04 14:51:00,3.2,2.0,2.0,0.016666666666666666,0,404,1.0,134.6287454323995,231,873,134.6287454323995,0.25,1
INC0025928,Group 70,2016-05-04 14:52:00,0.03333333333333333,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3977,8039,74.47253646639463,0.06666666666666667,1
INC0025929,Group 70,2016-05-04 14:54:00,0.13333333333333333,2.0,2.0,0.0,0,4110,1.0,74.47253646639463,3976,8040,74.47253646639463,215.68333333333334,1
INC0025931,Group 58,2016-05-04 14:59:00,1.0,2.0,2.0,0.1,0,34,1.0,125.82474226804123,31,108,125.82474226804123,0.13333333333333333,1
INC0025933,Group 9,2016-05-04 15:02:00,0.13333333333333333,2.0,2.0,0.11666666666666667,73,60,0.013513513513513514,234.1488764044944,133,262,234.1488764044944,3163.7166666666667,1
INC0025932,Group 70,2016-05-04 15:02:00,0.05,2.0,2.0,0.016666666666666666,0,4100,1.0,74.47253646639463,3976,8041,74.47253646639463,5.383333333333334,1
INC0025935,Group 70,2016-05-04 15:05:00,0.03333333333333333,2.0,2.0,0.0,0,4100,1.0,74.47253646639463,3977,8042,74.47253646639463,0.9166666666666666,1
INC0025936,Group 70,2016-05-04 15:07:00,0.06666666666666667,2.0,2.0,0.08333333333333333,0,4100,1.0,74.47253646639463,3978,8043,74.47253646639463,3884.0333333333333,1
INC0025939,Group 9,2016-05-04 15:10:00,0.0,2.0,2.0,0.016666666666666666,74,60,0.013333333333333334,234.1488764044944,134,263,234.1488764044944,3163.733333333333,1
INC0025938,Group 20,2016-05-04 15:10:00,0.03333333333333333,2.0,2.0,0.03333333333333333,0,509,1.0,128.99916885389325,504,959,128.99916885389325,2.6,1
INC0025940,Group 9,2016-05-04 15:10:00,0.0,2.0,2.0,0.016666666666666666,74,60,0.013333333333333334,234.1488764044944,134,263,234.1488764044944,4985.933333333333,1
INC0025942,Group 9,2016-05-04 15:10:00,0.36666666666666664,2.0,2.0,0.06666666666666667,74,60,0.013333333333333334,234.1488764044944,134,263,234.1488764044944,4511.616666666667,1
INC0025943,Group 70,2016-05-04 15:11:00,0.05,2.0,2.0,0.13333333333333333,0,4127,1.0,74.37861648444071,3976,8044,74.37861648444071,0.05,1
INC0025945,Group 20,2016-05-04 15:12:00,0.6333333333333333,2.0,2.0,0.03333333333333333,0,509,1.0,128.99916885389325,505,960,128.99916885389325,2137.9333333333334,1
INC0025946,Group 73,2016-05-04 15:12:00,17.816666666666666,2.0,2.0,0.08333333333333333,32,130,0.030303030303030304,69.37796420581655,162,201,69.37796420581655,26.483333333333334,1
INC0025948,Group 70,2016-05-04 15:14:00,0.016666666666666666,2.0,2.0,0.0,0,4127,1.0,74.37861648444071,3975,8045,74.37861648444071,0.8166666666666667,1
INC0025952,Group 70,2016-05-04 15:15:00,0.18333333333333332,2.0,2.0,0.06666666666666667,0,4127,1.0,74.37861648444071,3976,8046,74.37861648444071,721.05,1
INC0025953,Group 82,2016-05-04 15:17:00,2.6166666666666667,2.0,2.0,0.38333333333333336,0,16,1.0,58.73712121212122,15,26,58.73712121212122,1221.2833333333333,1
INC0025954,Group 27,2016-05-04 15:19:00,17.35,2.0,2.0,0.11666666666666667,3,80,0.25,68.87104810996564,83,219,68.87104810996564,26.3,1
INC0025956,Group 57,2016-05-04 15:23:00,1.2333333333333334,2.0,2.0,0.21666666666666667,0,125,1.0,161.55471887550203,123,225,161.55471887550203,1218.0666666666666,1
INC0025955,Group 25,2016-05-04 15:23:00,0.3,2.0,2.0,0.03333333333333333,0,251,1.0,134.56045485403942,203,581,134.56045485403942,212.0,1
INC0025957,Group 70,2016-05-04 15:26:00,0.13333333333333333,2.0,2.0,0.0,0,4127,1.0,74.37861648444071,3977,8047,74.37861648444071,0.7666666666666667,1
INC0025958,Group 3,2016-05-04 15:31:00,17.683333333333334,2.0,2.0,0.16666666666666666,1,22,0.5,149.76151515151514,23,72,149.76151515151514,7.466666666666667,1
INC0025960,Group 9,2016-05-04 15:32:00,0.85,2.0,2.0,0.03333333333333333,77,60,0.01282051282051282,234.1488764044944,137,266,234.1488764044944,6401.633333333333,1
INC0025963,Group 70,2016-05-04 15:34:00,0.03333333333333333,2.0,2.0,0.06666666666666667,0,4127,1.0,74.37861648444071,3976,8048,74.37861648444071,0.1,1
INC0025964,Group 70,2016-05-04 15:36:00,0.26666666666666666,2.0,2.0,0.0,0,4127,1.0,74.37861648444071,3976,8049,74.37861648444071,2.0833333333333335,1
INC0025966,Group 39,2016-05-04 15:40:00,1.4666666666666666,2.0,2.0,0.11666666666666667,61,90,0.016129032258064516,84.4161214953271,151,301,84.4161214953271,0.6333333333333333,1
INC0025970,Group 10,2016-05-04 15:41:00,0.23333333333333334,2.0,2.0,0.0,0,92,1.0,446.8511316872428,49,224,446.8511316872428,25.6,1
INC0025969,Group 25,2016-05-04 15:41:00,16.9,2.0,2.0,0.05,0,251,1.0,134.56045485403942,204,582,134.56045485403942,7.616666666666666,1
INC0025971,Group 46,2016-05-04 15:43:00,17.85,2.0,2.0,0.06666666666666667,0,35,1.0,51.61014492753625,26,75,51.61014492753625,1.8833333333333333,1
INC0025974,Group 20,2016-05-04 15:50:00,0.31666666666666665,2.0,2.0,0.0,0,509,1.0,128.99916885389325,505,961,128.99916885389325,835.6833333333333,1
INC0025976,Group 70,2016-05-04 15:52:00,0.05,2.0,2.0,0.0,0,4127,1.0,74.37861648444071,3972,8050,74.37861648444071,0.06666666666666667,1
INC0025977,Group 10,2016-05-04 15:55:00,9.083333333333334,2.0,2.0,0.05,0,92,1.0,446.8511316872428,50,225,446.8511316872428,10.4,1
INC0025978,Group 70,2016-05-04 15:55:00,0.016666666666666666,2.0,2.0,0.0,0,4127,1.0,74.37861648444071,3973,8051,74.37861648444071,23.716666666666665,1
INC0025979,Group 70,2016-05-04 15:56:00,0.06666666666666667,2.0,2.0,0.18333333333333332,0,4127,1.0,74.37861648444071,3974,8052,74.37861648444071,17.0,1
INC0025980,Group 62,2016-05-04 15:57:00,26.4,2.0,2.0,0.1,0,2,1.0,246.11666666666665,1,6,246.11666666666665,13.833333333333334,0
INC0025982,Group 30,2016-05-04 15:58:00,22.483333333333334,2.0,2.0,0.16666666666666666,3,33,0.25,79.15446735395189,36,108,79.15446735395189,117.91666666666667,1
INC0025984,Group 58,2016-05-04 15:59:00,17.583333333333332,2.0,2.0,0.05,0,35,1.0,124.58758503401361,32,109,124.58758503401361,293.35,1
INC0025985,Group 70,2016-05-04 16:00:00,0.05,2.0,2.0,0.05,0,4106,1.0,74.37861648444071,3974,8053,74.37861648444071,24.083333333333332,1
INC0025986,Group 70,2016-05-04 16:03:00,0.05,2.0,2.0,0.0,0,4106,1.0,74.37861648444071,3975,8054,74.37861648444071,0.11666666666666667,1
INC0025991,Group 70,2016-05-04 16:06:00,0.016666666666666666,2.0,2.0,0.15,0,4106,1.0,74.37861648444071,3974,8055,74.37861648444071,0.9666666666666667,1
INC0025989,Group 70,2016-05-04 16:06:00,0.0,2.0,2.0,0.0,0,4106,1.0,74.37861648444071,3974,8055,74.37861648444071,40.96666666666667,1
INC0025992,Group 70,2016-05-04 16:07:00,0.03333333333333333,2.0,2.0,0.0,0,4106,1.0,74.37861648444071,3976,8057,74.37861648444071,0.2,1
INC0025994,Group 70,2016-05-04 16:09:00,0.13333333333333333,2.0,2.0,0.0,0,4127,1.0,74.2595201490799,3977,8058,74.2595201490799,47.4,1
INC0025993,Group 20,2016-05-04 16:09:00,0.31666666666666665,2.0,2.0,0.0,0,513,1.0,129.14569752281616,506,962,129.14569752281616,119.2,1
INC0025995,Group 28,2016-05-04 16:15:00,17.783333333333335,2.0,2.0,0.08333333333333333,0,65,1.0,110.51331775700936,62,239,110.51331775700936,769.2166666666667,1
INC0025997,Group 70,2016-05-04 16:17:00,0.06666666666666667,2.0,2.0,0.06666666666666667,0,4128,1.0,74.28687814421465,3975,8059,74.28687814421465,17.833333333333332,1
INC0025999,Group 70,2016-05-04 16:21:00,0.016666666666666666,2.0,2.0,0.21666666666666667,0,4127,1.0,74.28687814421465,3976,8060,74.28687814421465,0.03333333333333333,1
INC0026000,Group 70,2016-05-04 16:22:00,0.03333333333333333,2.0,2.0,0.016666666666666666,0,4127,1.0,74.28687814421465,3975,8061,74.28687814421465,0.13333333333333333,1
INC0026002,Group 9,2016-05-04 16:23:00,0.48333333333333334,2.0,2.0,0.08333333333333333,77,60,0.01282051282051282,234.1488764044944,137,267,234.1488764044944,382.1666666666667,1
INC0026001,Group 23,2016-05-04 16:23:00,16.483333333333334,2.0,2.0,0.05,0,86,1.0,52.864285714285714,78,196,52.864285714285714,23.9,1
INC0026003,Group 70,2016-05-04 16:24:00,0.16666666666666666,2.0,2.0,0.0,0,4127,1.0,74.28687814421465,3975,8062,74.28687814421465,1.3333333333333333,1
INC0026005,Group 20,2016-05-04 16:28:00,0.05,2.0,2.0,0.03333333333333333,0,513,1.0,129.14569752281616,506,963,129.14569752281616,139.73333333333332,1
INC0026006,Group 20,2016-05-04 16:31:00,0.06666666666666667,2.0,2.0,0.05,0,513,1.0,129.14569752281616,507,964,129.14569752281616,0.35,1
INC0026007,Group 70,2016-05-04 16:34:00,0.5333333333333333,2.0,2.0,0.23333333333333334,0,4126,1.0,74.28687814421465,3971,8063,74.28687814421465,0.15,1
INC0026008,Group 20,2016-05-04 16:35:00,0.18333333333333332,2.0,2.0,0.0,0,513,1.0,129.14569752281616,508,965,129.14569752281616,289.06666666666666,1
INC0026009,Group 57,2016-05-04 16:37:00,0.1,2.0,2.0,0.2,0,125,1.0,163.0131736526946,123,226,163.0131736526946,17.2,1
INC0026012,Group 57,2016-05-04 16:43:00,23.55,2.0,2.0,0.08333333333333333,0,125,1.0,163.0131736526946,124,227,163.0131736526946,16.866666666666667,1
INC0026014,Group 20,2016-05-04 16:46:00,0.05,2.0,2.0,0.06666666666666667,0,513,1.0,129.14569752281616,509,966,129.14569752281616,118.95,1
INC0026015,Group 20,2016-05-04 16:49:00,0.25,2.0,2.0,0.016666666666666666,0,513,1.0,129.14569752281616,510,967,129.14569752281616,187.33333333333334,1
INC0026016,Group 9,2016-05-04 16:52:00,17.3,2.0,2.0,0.05,78,60,0.012658227848101266,234.1488764044944,138,268,234.1488764044944,3313.383333333333,1
INC0026019,Group 20,2016-05-04 17:04:00,0.1,2.0,2.0,0.03333333333333333,1,509,0.5,129.14569752281616,510,968,129.14569752281616,43.983333333333334,1
INC0026021,Group 70,2016-05-04 17:06:00,0.5333333333333333,2.0,2.0,0.0,0,4109,1.0,74.28687814421465,3960,8064,74.28687814421465,0.16666666666666666,1
INC0026022,Group 39,2016-05-04 17:08:00,17.866666666666667,2.0,2.0,0.11666666666666667,61,91,0.016129032258064516,83.6650462962963,152,302,83.6650462962963,195.51666666666668,1
INC0026023,Group 20,2016-05-04 17:10:00,0.2,2.0,2.0,0.3333333333333333,0,512,1.0,128.71640692640693,511,969,128.71640692640693,137.41666666666666,1
INC0026027,Group 19,2016-05-04 17:19:00,60.7,2.0,2.0,0.0,2,27,0.3333333333333333,31.871794871794872,29,46,31.871794871794872,57.05,0
INC0026028,Group 20,2016-05-04 17:22:00,0.11666666666666667,2.0,2.0,0.05,0,512,1.0,128.71640692640693,512,970,128.71640692640693,40.68333333333333,1
INC0026029,Group 20,2016-05-04 17:29:00,0.06666666666666667,2.0,2.0,0.15,1,512,0.5,128.71640692640693,513,971,128.71640692640693,165.63333333333333,1
INC0026032,Group 20,2016-05-04 17:33:00,0.016666666666666666,2.0,2.0,0.1,2,512,0.3333333333333333,128.71640692640693,514,972,128.71640692640693,286.45,1
INC0026031,Group 20,2016-05-04 17:33:00,0.0,2.0,2.0,0.1,2,512,0.3333333333333333,128.71640692640693,514,972,128.71640692640693,166.43333333333334,1
INC0026030,Group 20,2016-05-04 17:33:00,0.0,2.0,2.0,0.1,2,512,0.3333333333333333,128.71640692640693,514,972,128.71640692640693,286.46666666666664,1
INC0026033,Group 20,2016-05-04 17:34:00,15.233333333333333,2.0,2.0,0.1,5,512,0.16666666666666666,128.71640692640693,517,975,128.71640692640693,0.2833333333333333,1
INC0026034,Group 5,2016-05-04 17:35:00,0.45,2.0,2.0,0.0,0,91,1.0,111.59530651340998,82,219,111.59530651340998,141.5,1
INC0026035,Group 70,2016-05-04 17:38:00,0.05,2.0,2.0,0.06666666666666667,0,4118,1.0,74.27271225866481,3957,8065,74.27271225866481,44.7,1
INC0026036,Group 70,2016-05-04 17:41:00,0.16666666666666666,2.0,2.0,0.35,0,4118,1.0,74.27271225866481,3958,8066,74.27271225866481,0.1,1
INC0026039,Group 70,2016-05-04 17:51:00,0.38333333333333336,2.0,2.0,0.0,0,4118,1.0,74.27271225866481,3958,8067,74.27271225866481,0.18333333333333332,1
INC0026041,Group 82,2016-05-04 17:54:00,214.85,2.0,2.0,0.08333333333333333,1,15,0.5,58.73712121212122,16,27,58.73712121212122,574.2,0
INC0026044,Group 5,2016-05-04 18:02:00,16.7,2.0,2.0,0.13333333333333333,0,90,1.0,111.59530651340998,83,220,111.59530651340998,5.733333333333333,1
INC0026045,?,2016-05-04 18:03:00,14.2,2.0,2.0,0.016666666666666666,0,392,1.0,134.7273317112733,225,874,134.7273317112733,704.2,1
INC0026047,Group 22,2016-05-04 18:05:00,16.6,1.0,2.0,0.31666666666666665,0,97,1.0,177.3028225806452,81,157,177.3028225806452,29.75,1
INC0026049,Group 70,2016-05-04 18:14:00,0.21666666666666667,2.0,2.0,0.0,0,4135,1.0,74.29626280892104,3956,8068,74.29626280892104,0.2833333333333333,1
INC0026050,Group 15,2016-05-04 18:16:00,210.56666666666666,2.0,2.0,0.0,3,5,0.25,108.18333333333332,8,24,108.18333333333332,238.18333333333334,0
INC0026051,Group 70,2016-05-04 18:27:00,0.6,2.0,2.0,0.0,0,4135,1.0,74.29626280892104,3957,8069,74.29626280892104,0.13333333333333333,1
INC0026052,Group 65,2016-05-04 18:29:00,2.566666666666667,2.0,2.0,0.25,31,104,0.03125,138.47460317460317,135,277,138.47460317460317,40.016666666666666,1
INC0026054,Group 24,2016-05-04 18:32:00,3.966666666666667,2.0,2.0,0.08333333333333333,0,232,1.0,70.91628787878788,198,537,70.91628787878788,0.75,1
INC0026057,Group 70,2016-05-04 19:03:00,0.08333333333333333,2.0,2.0,0.0,0,4134,1.0,74.29626280892104,3957,8070,74.29626280892104,0.21666666666666667,1
INC0026058,Group 70,2016-05-04 19:08:00,1.8666666666666667,2.0,2.0,0.0,0,4140,1.0,74.28680101922632,3958,8071,74.28680101922632,186.53333333333333,1
INC0026059,Group 55,2016-05-04 19:21:00,8.933333333333334,2.0,2.0,0.08333333333333333,0,141,1.0,127.27264673311184,110,342,127.27264673311184,35.2,1
INC0026066,Group 70,2016-05-04 21:00:00,0.31666666666666665,2.0,2.0,0.03333333333333333,0,4139,1.0,74.26630308925016,3958,8072,74.26630308925016,0.03333333333333333,1
INC0026067,Group 65,2016-05-04 21:03:00,1.55,2.0,2.0,0.06666666666666667,31,104,0.03125,138.47460317460317,135,278,138.47460317460317,277.93333333333334,1
INC0026069,Group 70,2016-05-04 21:19:00,0.05,3.0,3.0,0.016666666666666666,0,4139,1.0,74.26630308925016,3959,8073,74.26630308925016,0.0,1
INC0026070,Group 70,2016-05-04 21:22:00,0.016666666666666666,3.0,3.0,0.0,0,4139,1.0,74.26630308925016,3960,8074,74.26630308925016,0.016666666666666666,1
