number,group,opened_at_dt,next_dt_hours,impact_num,urgency_num,O_first_update_hours,X_backlog_30d,C_throughput_30d,C_capacity_proxy,C_prior_mean_resolution,next_Y_hours,delta_lt_Tr
INC0034146,Group 70,2016-05-31 10:15:00,0.06666666666666667,2.0,2.0,0.45,0,3949,1.0,63.154718271769916,0.2,1
INC0034145,Group 70,2016-05-31 10:15:00,0.0,2.0,2.0,0.5833333333333334,0,3949,1.0,63.154718271769916,77.28333333333333,1
INC0034147,Group 66,2016-05-31 10:16:00,5.3,2.0,2.0,0.05,0,125,1.0,232.57109704641348,22.583333333333332,1
INC0034148,Group 70,2016-05-31 10:19:00,0.016666666666666666,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.18333333333333332,1
INC0034149,Group 70,2016-05-31 10:20:00,0.18333333333333332,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,171.65,1
INC0034150,Group 55,2016-05-31 10:21:00,5.833333333333333,2.0,2.0,0.2833333333333333,0,101,1.0,128.30713035870514,1.35,1
INC0034153,Group 10,2016-05-31 10:23:00,0.08333333333333333,2.0,2.0,0.03333333333333333,0,121,1.0,484.3164743589744,0.03333333333333333,1
INC0034159,Group 10,2016-05-31 10:28:00,0.8666666666666667,2.0,2.0,0.016666666666666666,0,121,1.0,484.3164743589744,0.05,1
INC0034160,Group 70,2016-05-31 10:31:00,0.03333333333333333,2.0,2.0,0.6833333333333333,0,3949,1.0,63.154718271769916,0.4,1
INC0034161,Group 70,2016-05-31 10:33:00,0.11666666666666667,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.06666666666666667,1
INC0034163,Group 73,2016-05-31 10:36:00,1.7,2.0,2.0,0.0,0,157,1.0,79.40196078431372,2.0,1
INC0034164,Group 20,2016-05-31 10:37:00,0.31666666666666665,2.0,2.0,0.0,0,512,1.0,121.57340039117074,0.7,1
INC0034168,Group 70,2016-05-31 10:40:00,0.03333333333333333,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.3,1
INC0034169,Group 5,2016-05-31 10:41:00,3.8833333333333333,2.0,2.0,0.11666666666666667,0,95,1.0,103.6129701686122,34.9,1
INC0034171,Group 70,2016-05-31 10:42:00,0.05,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.26666666666666666,1
INC0034173,Group 53,2016-05-31 10:44:00,4.166666666666667,2.0,2.0,0.11666666666666667,0,18,1.0,63.58061224489796,70.5,1
INC0034172,Group 57,2016-05-31 10:44:00,0.11666666666666667,2.0,2.0,0.11666666666666667,0,127,1.0,199.79375,54.516666666666666,1
INC0034174,Group 70,2016-05-31 10:45:00,0.016666666666666666,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,3.45,1
INC0034175,Group 70,2016-05-31 10:46:00,0.08333333333333333,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,313.51666666666665,1
INC0034176,Group 6,2016-05-31 10:49:00,0.16666666666666666,2.0,2.0,0.05,6,38,0.14285714285714285,205.71349862258953,0.8166666666666667,1
INC0034179,Group 48,2016-05-31 10:51:00,0.23333333333333334,2.0,2.0,0.15,3,47,0.25,105.10940170940171,22.066666666666666,1
INC0034177,Group 57,2016-05-31 10:51:00,0.15,2.0,2.0,0.06666666666666667,0,127,1.0,199.79375,4.8,1
INC0034178,Group 70,2016-05-31 10:51:00,0.15,2.0,2.0,0.06666666666666667,0,3949,1.0,63.154718271769916,0.08333333333333333,1
INC0034180,Group 12,2016-05-31 10:52:00,0.6,2.0,2.0,0.0,0,26,1.0,216.5263374485597,1181.5333333333333,1
INC0034181,Group 27,2016-05-31 10:53:00,3.15,2.0,2.0,0.1,5,81,0.16666666666666666,70.3842731829574,0.6666666666666666,1
INC0034183,Group 25,2016-05-31 10:54:00,0.9833333333333333,2.0,2.0,0.016666666666666666,0,233,1.0,121.58817437379575,192.2,1
INC0034186,Group 20,2016-05-31 10:56:00,0.016666666666666666,2.0,2.0,0.0,0,512,1.0,121.57340039117074,71.45,1
INC0034188,Group 20,2016-05-31 10:57:00,0.2,2.0,2.0,0.0,0,512,1.0,121.57340039117074,483.8,1
INC0034189,Group 6,2016-05-31 10:59:00,3.5166666666666666,2.0,2.0,0.25,7,38,0.125,205.71349862258953,48.63333333333333,1
INC0034190,Group 57,2016-05-31 11:00:00,1.1,2.0,2.0,0.5833333333333334,0,127,1.0,199.79375,3.566666666666667,1
INC0034191,Group 70,2016-05-31 11:00:00,0.03333333333333333,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.7333333333333333,1
INC0034196,Group 70,2016-05-31 11:02:00,0.03333333333333333,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.13333333333333333,1
INC0034198,Group 70,2016-05-31 11:04:00,0.016666666666666666,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.06666666666666667,1
INC0034200,Group 70,2016-05-31 11:05:00,0.08333333333333333,2.0,2.0,0.0,0,3949,1.0,63.154718271769916,0.21666666666666667,1
INC0034206,Group 20,2016-05-31 11:09:00,0.11666666666666667,2.0,2.0,0.0,0,506,1.0,121.57340039117074,50.28333333333333,1
INC0034207,Group 70,2016-05-31 11:10:00,0.016666666666666666,3.0,3.0,0.0,0,3931,1.0,63.14869886110581,0.2,1
INC0034209,Group 70,2016-05-31 11:11:00,0.016666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.08333333333333333,1
INC0034208,Group 22,2016-05-31 11:11:00,3.9,2.0,2.0,0.16666666666666666,0,134,1.0,181.15121082621081,25.8,1
INC0034210,Group 70,2016-05-31 11:12:00,0.016666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.06666666666666667,1
INC0034211,Group 70,2016-05-31 11:13:00,0.08333333333333333,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.08333333333333333,1
INC0034213,Group 76,2016-05-31 11:15:00,2.35,2.0,2.0,0.0,0,117,1.0,137.39300254452925,0.16666666666666666,1
INC0034214,Group 20,2016-05-31 11:16:00,1.0,2.0,2.0,0.0,0,506,1.0,121.57340039117074,44.983333333333334,1
INC0034216,Group 70,2016-05-31 11:18:00,0.3,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.23333333333333334,1
INC0034217,Group 10,2016-05-31 11:20:00,0.26666666666666666,2.0,2.0,0.03333333333333333,0,121,1.0,484.3164743589744,2.1333333333333333,1
INC0034219,Group 37,2016-05-31 11:24:00,1060.7666666666667,2.0,2.0,0.11666666666666667,0,52,1.0,326.925,1939.2833333333333,0
INC0034221,Group 12,2016-05-31 11:28:00,1179.3166666666666,2.0,2.0,0.1,0,26,1.0,216.5263374485597,26.583333333333332,0
INC0034223,Group 46,2016-05-31 11:33:00,0.5666666666666667,2.0,2.0,0.1,2,46,0.3333333333333333,39.46272727272728,50.61666666666667,1
INC0034226,Group 70,2016-05-31 11:36:00,0.05,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.3333333333333333,1
INC0034225,Group 10,2016-05-31 11:36:00,3.7333333333333334,2.0,2.0,0.08333333333333333,0,121,1.0,484.3164743589744,22.65,1
INC0034228,Group 70,2016-05-31 11:39:00,0.016666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,51.05,1
INC0034229,Group 70,2016-05-31 11:40:00,0.0,2.0,2.0,0.08333333333333333,0,3930,1.0,63.14869886110581,4.316666666666666,1
INC0034230,Group 70,2016-05-31 11:40:00,0.05,2.0,2.0,0.7166666666666667,0,3930,1.0,63.14869886110581,0.06666666666666667,1
INC0034232,Group 70,2016-05-31 11:43:00,0.016666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.06666666666666667,1
INC0034233,Group 70,2016-05-31 11:44:00,0.016666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,1.25,1
INC0034234,Group 70,2016-05-31 11:45:00,0.16666666666666666,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.31666666666666665,1
INC0034236,Group 25,2016-05-31 11:53:00,0.5333333333333333,2.0,2.0,0.8333333333333334,0,233,1.0,121.58817437379575,335.93333333333334,1
INC0034237,Group 70,2016-05-31 11:55:00,0.05,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.3,1
INC0034238,Group 65,2016-05-31 11:57:00,2.3833333333333333,2.0,2.0,0.0,11,226,0.08333333333333333,120.21011904761905,18.066666666666666,1
INC0034239,Group 70,2016-05-31 11:58:00,0.13333333333333333,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.2,1
INC0034241,Group 70,2016-05-31 12:06:00,0.18333333333333332,2.0,2.0,0.0,0,3930,1.0,63.14869886110581,0.45,1
INC0034240,Group 57,2016-05-31 12:06:00,2.75,2.0,2.0,0.05,0,127,1.0,199.79375,139.83333333333334,1
INC0034242,Group 46,2016-05-31 12:07:00,1.5166666666666666,2.0,2.0,0.13333333333333333,3,46,0.25,39.46272727272728,2.1333333333333333,1
INC0034244,Group 24,2016-05-31 12:11:00,1.0666666666666667,2.0,2.0,0.3,0,217,1.0,72.9768841679312,1900.2,1
INC0034245,Group 20,2016-05-31 12:16:00,0.9,2.0,2.0,0.016666666666666666,0,502,1.0,121.57340039117074,142.25,1
INC0034249,Group 70,2016-05-31 12:17:00,0.03333333333333333,2.0,2.0,0.08333333333333333,0,3916,1.0,63.124666094256824,0.36666666666666664,1
INC0034248,Group 70,2016-05-31 12:17:00,0.0,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,26.6,1
INC0034250,Group 73,2016-05-31 12:18:00,1.5166666666666666,2.0,2.0,0.0,0,157,1.0,79.40196078431372,144.68333333333334,1
INC0034251,Group 70,2016-05-31 12:19:00,0.06666666666666667,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.18333333333333332,1
INC0034252,Group 70,2016-05-31 12:23:00,0.1,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.43333333333333335,1
INC0034254,Group 25,2016-05-31 12:25:00,0.85,2.0,2.0,0.05,0,233,1.0,121.58817437379575,309.3333333333333,1
INC0034255,Group 70,2016-05-31 12:29:00,0.15,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.11666666666666667,1
INC0034257,Group 70,2016-05-31 12:38:00,0.11666666666666667,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.06666666666666667,1
INC0034258,Group 70,2016-05-31 12:45:00,0.13333333333333333,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.08333333333333333,1
INC0034259,Group 70,2016-05-31 12:53:00,0.03333333333333333,3.0,3.0,0.0,0,3916,1.0,63.124666094256824,0.4,1
INC0034260,Group 70,2016-05-31 12:55:00,0.08333333333333333,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.06666666666666667,1
INC0034261,Group 70,2016-05-31 13:00:00,0.0,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,0.5,1
INC0034262,Group 70,2016-05-31 13:00:00,0.1,2.0,2.0,0.0,0,3916,1.0,63.124666094256824,20.35,1
INC0034263,Group 70,2016-05-31 13:06:00,0.03333333333333333,2.0,2.0,0.1,0,3916,1.0,63.1258833444646,0.31666666666666665,1
INC0034264,Group 70,2016-05-31 13:08:00,0.05,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,46.3,1
INC0034265,Group 69,2016-05-31 13:09:00,0.4,2.0,2.0,0.0,0,41,1.0,86.73119266055045,0.43333333333333335,1
INC0034266,Group 20,2016-05-31 13:10:00,0.55,2.0,2.0,0.18333333333333332,0,500,1.0,121.57340039117074,26.6,1
INC0034267,Group 70,2016-05-31 13:11:00,0.13333333333333333,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,20.533333333333335,1
INC0034268,Group 9,2016-05-31 13:13:00,1.0,2.0,2.0,0.016666666666666666,30,38,0.03225806451612903,271.83618233618233,550.1666666666666,1
INC0034269,Group 24,2016-05-31 13:15:00,3.6666666666666665,2.0,2.0,0.03333333333333333,0,217,1.0,72.9768841679312,16.15,1
INC0034270,Group 25,2016-05-31 13:16:00,0.23333333333333334,2.0,2.0,0.2833333333333333,0,232,1.0,121.58817437379575,194.25,1
INC0034271,Group 70,2016-05-31 13:19:00,0.03333333333333333,2.0,2.0,0.11666666666666667,0,3901,1.0,63.1258833444646,0.23333333333333334,1
INC0034273,Group 70,2016-05-31 13:21:00,0.08333333333333333,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.4,1
INC0034272,Group 70,2016-05-31 13:21:00,0.0,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.2,1
INC0034274,Group 31,2016-05-31 13:25:00,1.6333333333333333,2.0,2.0,0.1,0,53,1.0,257.89970501474926,215.2,1
INC0034275,Group 70,2016-05-31 13:26:00,0.08333333333333333,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,3.4,1
INC0034276,Group 23,2016-05-31 13:29:00,5206.0,2.0,2.0,0.03333333333333333,0,123,1.0,40.89147869674185,720.0666666666667,0
INC0034277,Group 25,2016-05-31 13:30:00,1.2833333333333334,2.0,2.0,0.16666666666666666,0,232,1.0,121.58817437379575,49.25,1
INC0034278,Group 70,2016-05-31 13:31:00,0.2,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.03333333333333333,1
INC0034279,Group 69,2016-05-31 13:33:00,5259.15,2.0,2.0,0.0,0,41,1.0,86.73119266055045,257.78333333333336,0
INC0034280,Group 76,2016-05-31 13:36:00,2.1,2.0,2.0,0.0,0,115,1.0,137.39300254452925,305.1333333333333,1
INC0034282,Group 70,2016-05-31 13:43:00,0.06666666666666667,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.1,1
INC0034283,Group 20,2016-05-31 13:43:00,0.8166666666666667,2.0,2.0,0.2,0,500,1.0,121.57340039117074,0.08333333333333333,1
INC0034285,Group 70,2016-05-31 13:47:00,0.05,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.1,1
INC0034287,Group 73,2016-05-31 13:49:00,0.016666666666666666,2.0,2.0,0.0,0,157,1.0,79.40196078431372,73.68333333333334,1
INC0034289,Group 70,2016-05-31 13:50:00,0.13333333333333333,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.06666666666666667,1
INC0034288,Group 73,2016-05-31 13:50:00,1.1333333333333333,2.0,2.0,0.0,0,157,1.0,79.40196078431372,141.51666666666668,1
INC0034291,Group 70,2016-05-31 13:58:00,0.03333333333333333,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.23333333333333334,1
INC0034292,Group 70,2016-05-31 14:00:00,0.0,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,0.08333333333333333,1
INC0034293,Group 70,2016-05-31 14:00:00,0.016666666666666666,2.0,2.0,0.0,0,3901,1.0,63.1258833444646,1059.3833333333334,1
INC0034294,Group 70,2016-05-31 14:01:00,0.11666666666666667,2.0,2.0,0.13333333333333333,0,3901,1.0,63.1258833444646,506.1,1
INC0034295,Group 27,2016-05-31 14:02:00,3740.3333333333335,2.0,2.0,0.08333333333333333,6,81,0.14285714285714285,70.3842731829574,0.7,0
INC0034297,Group 70,2016-05-31 14:08:00,0.016666666666666666,2.0,2.0,0.35,0,3888,1.0,63.11987057177384,0.38333333333333336,1
INC0034298,Group 70,2016-05-31 14:09:00,0.1,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,0.16666666666666666,1
INC0034299,Group 28,2016-05-31 14:10:00,2.3833333333333333,2.0,2.0,0.55,6,67,0.14285714285714285,125.71813186813188,15.983333333333333,1
INC0034301,Group 9,2016-05-31 14:13:00,0.23333333333333334,2.0,2.0,0.03333333333333333,33,36,0.029411764705882353,271.83618233618233,379.31666666666666,1
INC0034303,Group 70,2016-05-31 14:15:00,0.016666666666666666,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,332.8,1
INC0034305,Group 70,2016-05-31 14:16:00,0.11666666666666667,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,142.98333333333332,1
INC0034304,Group 70,2016-05-31 14:16:00,0.0,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,0.11666666666666667,1
INC0034308,Group 65,2016-05-31 14:20:00,3.533333333333333,2.0,2.0,0.65,12,223,0.07692307692307693,120.21011904761905,0.23333333333333334,1
INC0034309,Group 34,2016-05-31 14:22:00,1682.4333333333334,2.0,2.0,0.08333333333333333,1,20,0.5,153.27596899224804,21.733333333333334,0
INC0034310,Group 70,2016-05-31 14:23:00,0.3,2.0,2.0,0.7166666666666667,0,3888,1.0,63.11987057177384,0.31666666666666665,1
INC0034311,Group 9,2016-05-31 14:27:00,0.45,2.0,2.0,0.05,34,36,0.02857142857142857,271.83618233618233,1915.7,1
INC0034312,Group 72,2016-05-31 14:28:00,1.4833333333333334,2.0,2.0,0.0,0,57,1.0,177.7506082725061,142.8,1
INC0034313,Group 6,2016-05-31 14:30:00,2.2,2.0,2.0,0.13333333333333333,8,38,0.1111111111111111,205.71349862258953,47.4,1
INC0034315,Group 20,2016-05-31 14:32:00,0.16666666666666666,2.0,2.0,0.7166666666666667,0,498,1.0,121.57340039117074,0.4,1
INC0034314,Group 20,2016-05-31 14:32:00,0.0,2.0,2.0,0.0,0,498,1.0,121.57340039117074,171.23333333333332,1
INC0034316,Group 29,2016-05-31 14:33:00,0.55,2.0,2.0,0.0,0,81,1.0,168.38496124031005,25.383333333333333,1
INC0034318,Group 5,2016-05-31 14:34:00,0.7333333333333333,2.0,2.0,0.0,0,93,1.0,103.6129701686122,23.3,1
INC0034320,Group 70,2016-05-31 14:41:00,0.06666666666666667,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,18.716666666666665,1
INC0034321,Group 20,2016-05-31 14:42:00,0.08333333333333333,2.0,2.0,0.0,0,498,1.0,121.57340039117074,1.8666666666666667,1
INC0034322,Group 70,2016-05-31 14:45:00,0.016666666666666666,2.0,2.0,0.26666666666666666,0,3888,1.0,63.11987057177384,0.6833333333333333,1
INC0034323,Group 70,2016-05-31 14:46:00,0.06666666666666667,3.0,3.0,0.0,0,3888,1.0,63.11987057177384,0.2,1
INC0034325,Group 20,2016-05-31 14:47:00,1.8666666666666667,2.0,2.0,0.05,0,498,1.0,121.57340039117074,65.71666666666667,1
INC0034324,Group 25,2016-05-31 14:47:00,0.23333333333333334,2.0,2.0,0.23333333333333334,0,232,1.0,121.58817437379575,163.46666666666667,1
INC0034328,Group 70,2016-05-31 14:50:00,0.15,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,163.83333333333334,1
INC0034329,Group 57,2016-05-31 14:51:00,0.06666666666666667,2.0,2.0,0.03333333333333333,0,126,1.0,199.79375,170.81666666666666,1
INC0034331,Group 53,2016-05-31 14:54:00,240.86666666666667,2.0,2.0,0.08333333333333333,0,18,1.0,63.58061224489796,65.03333333333333,0
INC0034330,Group 9,2016-05-31 14:54:00,0.3,2.0,2.0,0.05,35,36,0.027777777777777776,271.83618233618233,25.283333333333335,1
INC0034332,Group 57,2016-05-31 14:55:00,1.8333333333333333,2.0,2.0,0.03333333333333333,0,126,1.0,199.79375,183.86666666666667,1
INC0034333,Group 44,2016-05-31 14:56:00,1.9333333333333333,2.0,2.0,0.06666666666666667,0,7,1.0,75.70972222222221,0.25,1
INC0034334,Group 73,2016-05-31 14:58:00,5759.216666666666,1.0,2.0,0.0,0,157,1.0,79.40196078431372,1.2,0
INC0034335,Group 70,2016-05-31 14:59:00,0.05,2.0,2.0,0.08333333333333333,0,3888,1.0,63.11987057177384,0.26666666666666666,1
INC0034339,Group 3,2016-05-31 15:01:00,1153.7333333333333,2.0,2.0,0.18333333333333332,0,20,1.0,151.15738095238098,43.0,0
INC0034338,Group 25,2016-05-31 15:01:00,4584.016666666666,2.0,2.0,0.06666666666666667,0,232,1.0,121.58817437379575,114.96666666666667,0
INC0034340,Group 70,2016-05-31 15:02:00,0.016666666666666666,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,0.5333333333333333,1
INC0034341,Group 31,2016-05-31 15:03:00,0.36666666666666664,2.0,2.0,0.08333333333333333,0,53,1.0,257.89970501474926,23.35,1
INC0034342,Group 70,2016-05-31 15:03:00,0.15,2.0,2.0,0.0,0,3888,1.0,63.11987057177384,0.3333333333333333,1
INC0034343,Group 22,2016-05-31 15:05:00,3.4,2.0,2.0,0.25,0,133,1.0,181.15121082621081,14.216666666666667,1
INC0034345,Group 9,2016-05-31 15:12:00,0.05,2.0,2.0,0.05,37,35,0.02631578947368421,271.83618233618233,25.266666666666666,1
INC0034346,Group 70,2016-05-31 15:12:00,0.16666666666666666,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,32.983333333333334,1
INC0034348,Group 9,2016-05-31 15:15:00,0.05,2.0,2.0,0.03333333333333333,38,35,0.02564102564102564,271.83618233618233,67.0,1
INC0034351,Group 9,2016-05-31 15:18:00,0.05,2.0,2.0,0.08333333333333333,39,35,0.025,271.83618233618233,25.183333333333334,1
INC0034350,Group 5,2016-05-31 15:18:00,4054.25,2.0,2.0,0.43333333333333335,0,93,1.0,103.6129701686122,0.15,0
INC0034352,Group 10,2016-05-31 15:20:00,0.6166666666666667,2.0,2.0,0.13333333333333333,0,114,1.0,484.3164743589744,17.516666666666666,1
INC0034354,Group 9,2016-05-31 15:21:00,0.38333333333333336,2.0,2.0,0.03333333333333333,40,35,0.024390243902439025,271.83618233618233,575.1833333333333,1
INC0034355,Group 70,2016-05-31 15:22:00,0.0,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.35,1
INC0034356,Group 70,2016-05-31 15:22:00,0.0,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.3,1
INC0034357,Group 70,2016-05-31 15:22:00,0.05,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,33.833333333333336,1
INC0034358,Group 31,2016-05-31 15:25:00,3360.9166666666665,2.0,2.0,0.08333333333333333,0,53,1.0,257.89970501474926,141.36666666666667,0
INC0034359,Group 70,2016-05-31 15:25:00,0.016666666666666666,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.06666666666666667,1
INC0034360,Group 70,2016-05-31 15:26:00,0.1,3.0,3.0,0.0,0,3870,1.0,63.11987057177384,0.15,1
INC0034362,Group 70,2016-05-31 15:32:00,0.016666666666666666,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.38333333333333336,1
INC0034364,Group 70,2016-05-31 15:33:00,0.15,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.15,1
INC0034363,Group 70,2016-05-31 15:33:00,0.0,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,72.6,1
INC0034365,Group 66,2016-05-31 15:34:00,4577.833333333333,2.0,2.0,0.0,0,119,1.0,232.57109704641348,28.316666666666666,0
INC0034367,Group 58,2016-05-31 15:37:00,4242.416666666667,2.0,2.0,0.8333333333333334,3,43,0.25,110.23552311435523,0.36666666666666664,0
INC0034369,Group 70,2016-05-31 15:42:00,0.1,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,1.2666666666666666,1
INC0034368,Group 76,2016-05-31 15:42:00,1486.95,2.0,2.0,0.0,0,114,1.0,137.39300254452925,68.9,0
INC0034370,Group 9,2016-05-31 15:44:00,1.0166666666666666,2.0,2.0,0.5333333333333333,41,35,0.023809523809523808,271.83618233618233,2033.7,1
INC0034372,Group 70,2016-05-31 15:48:00,0.21666666666666667,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.4166666666666667,1
INC0034375,Group 10,2016-05-31 15:57:00,1217.6166666666666,2.0,1.0,0.23333333333333334,0,114,1.0,484.3164743589744,431.75,0
INC0034374,Group 72,2016-05-31 15:57:00,1840.3666666666666,2.0,2.0,0.0,0,57,1.0,177.7506082725061,6.15,0
INC0034376,Group 70,2016-05-31 16:01:00,0.05,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.43333333333333335,1
INC0034378,Group 70,2016-05-31 16:04:00,0.21666666666666667,2.0,2.0,0.0,0,3870,1.0,63.11987057177384,0.7166666666666667,1
INC0034380,Group 55,2016-05-31 16:11:00,2.4166666666666665,1.0,1.0,0.1,0,99,1.0,128.30713035870514,21.5,1
INC0034381,Group 70,2016-05-31 16:17:00,0.1,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,64.41666666666667,1
INC0034382,Group 70,2016-05-31 16:23:00,0.06666666666666667,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,0.16666666666666666,1
INC0034384,Group 70,2016-05-31 16:27:00,0.016666666666666666,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,16.766666666666666,1
INC0034385,Group 70,2016-05-31 16:28:00,0.1,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,0.35,1
INC0034387,Group 28,2016-05-31 16:33:00,5911.283333333334,2.0,2.0,0.05,7,67,0.125,125.71813186813188,8.316666666666666,0
INC0034388,Group 70,2016-05-31 16:34:00,0.016666666666666666,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,40.95,1
INC0034389,Group 70,2016-05-31 16:35:00,0.016666666666666666,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,0.43333333333333335,1
INC0034390,Group 70,2016-05-31 16:36:00,0.1,2.0,2.0,0.1,0,3856,1.0,63.1209100448345,0.31666666666666665,1
INC0034391,Group 20,2016-05-31 16:39:00,1.8666666666666667,2.0,2.0,0.0,0,494,1.0,121.57340039117074,46.28333333333333,1
INC0034392,Group 6,2016-05-31 16:42:00,3738.55,2.0,2.0,0.08333333333333333,9,38,0.1,205.71349862258953,2139.7,0
INC0034393,Group 70,2016-05-31 16:42:00,0.43333333333333335,2.0,2.0,0.0,0,3856,1.0,63.1209100448345,42.68333333333333,1
INC0034395,Group 57,2016-05-31 16:45:00,0.5666666666666667,2.0,2.0,0.15,0,126,1.0,199.79375,134.71666666666667,1
INC0034394,Group 9,2016-05-31 16:45:00,3040.0666666666666,2.0,2.0,0.1,42,35,0.023255813953488372,271.83618233618233,2982.9166666666665,0
INC0034399,Group 24,2016-05-31 16:55:00,3619.016666666667,2.0,2.0,0.11666666666666667,0,214,1.0,72.9768841679312,261.48333333333335,0
INC0034401,Group 70,2016-05-31 17:08:00,0.016666666666666666,2.0,2.0,0.11666666666666667,0,3849,1.0,63.11489889355209,0.6666666666666666,1
INC0034402,Group 70,2016-05-31 17:09:00,0.016666666666666666,2.0,2.0,0.18333333333333332,0,3849,1.0,63.11489889355209,0.3,1
INC0034403,Group 70,2016-05-31 17:10:00,0.1,2.0,2.0,0.06666666666666667,0,3849,1.0,63.11489889355209,21.433333333333334,1
INC0034404,Group 70,2016-05-31 17:16:00,0.11666666666666667,2.0,2.0,0.8333333333333334,0,3848,1.0,63.11489889355209,0.4666666666666667,1
INC0034405,Group 57,2016-05-31 17:19:00,2.25,2.0,2.0,0.0,0,125,1.0,199.79375,13.666666666666666,1
INC0034406,Group 70,2016-05-31 17:23:00,0.016666666666666666,2.0,2.0,0.16666666666666666,0,3848,1.0,63.11489889355209,0.16666666666666666,1
INC0034407,Group 70,2016-05-31 17:24:00,0.05,2.0,2.0,0.0,0,3848,1.0,63.11489889355209,0.13333333333333333,1
INC0034408,Group 70,2016-05-31 17:27:00,0.016666666666666666,2.0,2.0,0.0,0,3848,1.0,63.11489889355209,65.16666666666667,1
INC0034409,Group 70,2016-05-31 17:28:00,0.3333333333333333,2.0,2.0,0.0,0,3848,1.0,63.11489889355209,45.666666666666664,1
INC0034412,Group 70,2016-05-31 17:48:00,0.6166666666666667,2.0,2.0,0.0,0,3848,1.0,63.11489889355209,0.15,1
INC0034413,Group 65,2016-05-31 17:52:00,998.2666666666667,2.0,2.0,0.0,13,223,0.07142857142857142,120.21011904761905,1.05,0
INC0034415,Group 70,2016-05-31 18:25:00,0.8833333333333333,2.0,2.0,0.0,0,3842,1.0,63.091823989321135,18.833333333333332,1
INC0034416,Group 22,2016-05-31 18:29:00,0.6166666666666667,2.0,1.0,0.5833333333333334,0,126,1.0,181.15121082621081,1.55,1
